HEADER
VTF File Version,1.1
VTF File Type,0
PID,615479
Generated on,2022-10-13 17:16:31
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,615479
XRT Version,2022.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x556212cee170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_base_5:pass.hw.xilinx_u50_gen3x16_xdma_5_202210_1:pass,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
20,0:0:0
19,1:1:1
14,HBM[0]
21,HBM[1]
10,clCreateBuffer
9,clCreateCommandQueue
5,clCreateContext
8,clCreateKernel
7,clCreateProgramWithBinary
12,clEnqueueMigrateMemObjects
13,clEnqueueTask
22,clFinish
4,clGetDeviceIDs
6,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
27,clReleaseCommandQueue
28,clReleaseContext
24,clReleaseEvent
26,clReleaseKernel
23,clReleaseMemObject
25,clReleaseProgram
11,clSetKernelArg
15,clWaitForEvents
18,pass
17,pass.hw.xilinx_u50_gen3x16_xdma_5_202210_1
29,pass_1
16,xilinx_u50_gen3x16_xdma_base_5

EVENTS
1,0,121.819271,1,OPENCL_API_CALL,1
2,0,121.831927,1,OPENCL_API_CALL,2
3,2,121.833350,1,OPENCL_API_CALL,2
4,1,121.835841,1,OPENCL_API_CALL,1
5,0,121.836920,1,OPENCL_API_CALL,1
6,0,121.837563,1,OPENCL_API_CALL,2
7,6,121.838301,1,OPENCL_API_CALL,2
8,5,121.838641,1,OPENCL_API_CALL,1
9,0,121.839331,1,OPENCL_API_CALL,3
10,9,121.840423,1,OPENCL_API_CALL,3
11,0,121.840769,1,OPENCL_API_CALL,3
12,11,121.841214,1,OPENCL_API_CALL,3
13,0,121.841589,1,OPENCL_API_CALL,3
14,13,121.841979,1,OPENCL_API_CALL,3
15,0,121.842233,1,OPENCL_API_CALL,3
16,15,121.842535,1,OPENCL_API_CALL,3
17,0,121.846308,1,OPENCL_API_CALL,3
18,17,121.846849,1,OPENCL_API_CALL,3
19,0,121.847187,1,OPENCL_API_CALL,3
20,19,121.847489,1,OPENCL_API_CALL,3
21,0,121.847889,1,OPENCL_API_CALL,4
22,21,121.850432,1,OPENCL_API_CALL,4
23,0,121.851072,1,OPENCL_API_CALL,5
24,23,125.397461,1,OPENCL_API_CALL,5
25,0,125.399442,1,OPENCL_API_CALL,6
26,25,128.116728,1,OPENCL_API_CALL,6
27,0,138.427244,1,OPENCL_API_CALL,7
28,27,162.817056,1,OPENCL_API_CALL,7
29,0,162.822852,1,OPENCL_API_CALL,8
30,29,163.147904,1,OPENCL_API_CALL,8
31,0,163.152471,1,OPENCL_API_CALL,9
32,31,163.156999,1,OPENCL_API_CALL,9
33,0,176.306007,1,OPENCL_API_CALL,10
34,33,176.313199,1,OPENCL_API_CALL,10
35,0,176.314024,1,OPENCL_API_CALL,10
36,35,176.314961,1,OPENCL_API_CALL,10
37,0,176.315628,1,OPENCL_API_CALL,11
38,37,176.365835,1,OPENCL_API_CALL,11
39,0,176.366527,1,OPENCL_API_CALL,11
40,39,176.385702,1,OPENCL_API_CALL,11
41,0,176.386109,1,OPENCL_API_CALL,11
42,41,176.389186,1,OPENCL_API_CALL,11
43,0,176.389545,1,OPENCL_API_CALL,11
44,43,176.389963,1,OPENCL_API_CALL,11
45,0,176.390452,2,OPENCL_API_CALL,12
46,45,176.476199,2,OPENCL_API_CALL,12
47,0,176.477566,1,OPENCL_API_CALL,11
48,47,176.478711,1,OPENCL_API_CALL,11
49,0,176.479051,1,OPENCL_API_CALL,11
50,49,176.479440,1,OPENCL_API_CALL,11
51,0,176.479691,1,OPENCL_API_CALL,11
52,51,176.480130,1,OPENCL_API_CALL,11
53,0,176.480386,1,OPENCL_API_CALL,11
54,53,176.480706,1,OPENCL_API_CALL,11
55,0,176.481229,2,OPENCL_API_CALL,13
56,0,176.496431,4,WRITE_BUFFER,1048576,0x0,14,0x7f50c8109700
57,55,176.507885,2,OPENCL_API_CALL,13
58,0,176.513819,2,OPENCL_API_CALL,12
59,58,176.516376,2,OPENCL_API_CALL,12
60,0,176.517277,1,OPENCL_API_CALL,10
61,60,176.519215,1,OPENCL_API_CALL,10
62,0,176.519690,1,OPENCL_API_CALL,10
63,62,176.520703,1,OPENCL_API_CALL,10
64,0,176.521219,1,OPENCL_API_CALL,11
65,64,176.554417,1,OPENCL_API_CALL,11
66,0,176.554864,1,OPENCL_API_CALL,11
67,66,176.585951,1,OPENCL_API_CALL,11
68,0,176.586288,1,OPENCL_API_CALL,11
69,68,176.586688,1,OPENCL_API_CALL,11
70,0,176.586913,1,OPENCL_API_CALL,11
71,70,176.587214,1,OPENCL_API_CALL,11
72,0,176.587477,2,OPENCL_API_CALL,12
73,72,176.590250,2,OPENCL_API_CALL,12
74,0,176.590598,1,OPENCL_API_CALL,11
75,74,176.590997,1,OPENCL_API_CALL,11
76,0,176.591207,1,OPENCL_API_CALL,11
77,76,176.591517,1,OPENCL_API_CALL,11
78,0,176.591723,1,OPENCL_API_CALL,11
79,78,176.592040,1,OPENCL_API_CALL,11
80,0,176.592329,1,OPENCL_API_CALL,11
81,80,176.592616,1,OPENCL_API_CALL,11
82,0,176.592855,2,OPENCL_API_CALL,13
83,82,176.603015,2,OPENCL_API_CALL,13
84,0,176.603439,2,OPENCL_API_CALL,12
85,84,176.609654,2,OPENCL_API_CALL,12
86,0,176.610059,1,OPENCL_API_CALL,10
87,86,176.610770,1,OPENCL_API_CALL,10
88,0,176.611054,1,OPENCL_API_CALL,10
89,88,176.611618,1,OPENCL_API_CALL,10
90,0,176.611892,1,OPENCL_API_CALL,11
91,0,176.624632,4,WRITE_BUFFER,1048576,0x100000,14,0x7f50c7107700
92,90,176.633937,1,OPENCL_API_CALL,11
93,0,176.635157,1,OPENCL_API_CALL,11
94,93,176.657420,1,OPENCL_API_CALL,11
95,0,176.657893,1,OPENCL_API_CALL,11
96,95,176.658278,1,OPENCL_API_CALL,11
97,0,176.658546,1,OPENCL_API_CALL,11
98,97,176.658856,1,OPENCL_API_CALL,11
99,0,176.659124,2,OPENCL_API_CALL,12
100,99,176.660429,2,OPENCL_API_CALL,12
101,0,176.660788,1,OPENCL_API_CALL,11
102,101,176.661152,1,OPENCL_API_CALL,11
103,0,176.661409,1,OPENCL_API_CALL,11
104,103,176.661726,1,OPENCL_API_CALL,11
105,0,176.661965,1,OPENCL_API_CALL,11
106,105,176.662241,1,OPENCL_API_CALL,11
107,0,176.662465,1,OPENCL_API_CALL,11
108,107,176.662740,1,OPENCL_API_CALL,11
109,0,176.662971,2,OPENCL_API_CALL,13
110,109,176.671127,2,OPENCL_API_CALL,13
111,0,176.671631,2,OPENCL_API_CALL,12
112,111,176.672793,2,OPENCL_API_CALL,12
113,0,176.673405,1,OPENCL_API_CALL,15
114,56,176.680328,4,WRITE_BUFFER
115,0,176.686993,6,KERNEL_ENQUEUE,18,19,1,0
116,0,176.708097,4,WRITE_BUFFER,1048576,0x200000,14,0x7f50c8109700
117,91,176.789720,4,WRITE_BUFFER
118,0,176.794809,6,KERNEL_ENQUEUE,18,19,1,0
119,116,176.875669,4,WRITE_BUFFER
120,0,176.880672,6,KERNEL_ENQUEUE,18,19,1,0
121,115,176.905346,6,KERNEL_ENQUEUE,18,20,0,0
122,0,176.922754,3,READ_BUFFER,1048576,0x10000000,21,0x7f50c7908700
123,118,176.996393,6,KERNEL_ENQUEUE,18,20,0,0
124,0,177.004205,3,READ_BUFFER,1048576,0x10100000,21,0x7f50c890a700
125,120,177.105794,6,KERNEL_ENQUEUE,18,20,0,0
126,122,177.248163,3,READ_BUFFER
127,0,177.253577,3,READ_BUFFER,1048576,0x10200000,21,0x7f50c7908700
129,113,177.254259,1,OPENCL_API_CALL,15
128,124,177.254849,3,READ_BUFFER
130,0,177.260103,1,OPENCL_API_CALL,10
131,130,177.261299,1,OPENCL_API_CALL,10
132,0,177.261613,1,OPENCL_API_CALL,10
133,132,177.262077,1,OPENCL_API_CALL,10
134,0,177.262432,1,OPENCL_API_CALL,11
135,134,177.295178,1,OPENCL_API_CALL,11
136,0,177.295681,1,OPENCL_API_CALL,11
137,136,177.316659,1,OPENCL_API_CALL,11
138,0,177.316969,1,OPENCL_API_CALL,11
139,138,177.317506,1,OPENCL_API_CALL,11
140,0,177.317718,1,OPENCL_API_CALL,11
141,140,177.317999,1,OPENCL_API_CALL,11
