INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
make: 'csim.exe' is up to date.
INPUTS
Printing FFT Output
 111	-512.000427	1444.900146
 112	-511.997955	1430.942139
 113	-511.997314	1417.219482
 114	-512.000183	1403.728271
 115	-512.000183	1390.463379
 116	-512.002502	1377.417969
 117	-512.001831	1364.586304
 118	-512.000977	1351.957153
 119	-511.998016	1339.531494
 120	-512.001099	1327.307861
 121	-511.996948	1315.278076
 122	-511.995483	1303.431396
 123	-511.996277	1291.780273
 124	-511.994781	1280.293945
 125	-512.004883	1268.974487
 126	-512.014893	1257.857178
 127	-511.985535	1246.875732
 128	-512.000000	1236.077637
 129	-512.003784	1225.415283
 130	-511.992920	1214.951904
 131	-511.995544	1204.608398
 132	-512.003784	1194.401855
 133	-512.006348	1184.359375
 134	-512.001160	1174.446777
 135	-512.001343	1164.683838
 136	-511.997772	1155.053223
 137	-511.999237	1145.551025
 138	-511.998779	1136.184814
 139	-512.000366	1126.944336
 140	-511.998260	1117.824707
 141	-512.000610	1108.823608
 142	-511.998505	1099.944336
 143	-512.000977	1091.178711
 144	-512.000916	1082.530762
 145	-511.998474	1073.993652
 146	-512.000366	1065.564941
 147	-511.997589	1057.245361
 148	-512.000916	1049.030762
 149	-512.000366	1040.915649
 150	-512.001099	1032.903076
 151	-511.999207	1024.986084
 152	-511.998932	1017.168762
 153	-512.000854	1009.443237
 154	-512.000366	1001.813416
 155	-512.001221	994.277466
 156	-511.997192	986.825012
 157	-512.002136	979.464294
 158	-512.000854	972.185120
 159	-511.996979	964.995178
 160	-512.000488	957.885193
 161	-512.002869	950.852173
 162	-511.998138	943.907532
 163	-511.998352	937.039001
 164	-512.000122	930.240967
 165	-512.000977	923.524048
 166	-512.000183	916.878906
 167	-511.997162	910.307251
 168	-512.000732	903.807190
 169	-512.000244	897.373657
 170	-512.001221	891.014099
 171	-512.000244	884.720947
 172	-511.999634	878.492493
 173	-511.999298	872.328125
 174	-511.998138	866.229492
 175	-512.000854	860.192932
 176	-512.000488	854.221497
 177	-511.998138	848.306824
 178	-512.000916	842.452393
 179	-511.998474	836.659241
 180	-512.000061	830.922852
 181	-512.000122	825.244873
 182	-512.000244	819.620239
 183	-511.997803	814.050415
 184	-511.998657	808.535461
 185	-511.999664	803.073242
 186	-512.002380	797.666626
 187	-512.000732	792.306641
 188	-512.000427	786.998962
 189	-511.995941	781.741089
 190	-511.995667	776.535400
 191	-512.011047	771.376221
 192	-511.999481	766.262634
 193	-511.996735	761.205750
 194	-512.001892	756.174133
 195	-512.000244	751.198242
 196	-511.998505	746.271790
 197	-511.999756	741.386780
 198	-511.999786	736.545593
 199	-511.999237	731.741516
 200	-512.000488	726.982117
 201	-511.999878	722.264282
 202	-512.000977	717.591614
 203	-512.000854	712.955017
 204	-511.998840	708.356750
 205	-512.000549	703.797974
 206	-511.997681	699.278809
 207	-512.000977	694.795654
 208	-512.000122	690.351501
 209	-511.997925	685.943359
 210	-511.999329	681.571167
 211	-511.999786	677.234863
 212	-512.000427	672.934448
 213	-512.000488	668.665588
 214	-512.000305	664.433533
 215	-511.999237	660.233582
 216	-512.000854	656.067932
 217	-512.000183	651.932312
 218	-512.000122	647.830444
 219	-512.001221	643.762329
 220	-511.998535	639.723206
 221	-512.001648	635.715515
 222	-511.999634	631.736938
 223	-511.996735	627.792725
 224	-511.998718	623.873413
 225	-512.001526	619.982361
 226	-511.998322	616.125305
 227	-512.000366	612.296936
 228	-512.000000	608.489929
 229	-512.000610	604.714783
 230	-512.000122	600.966919
 231	-511.998077	597.245728
 232	-512.001526	593.550537
 233	-511.999023	589.881653
 234	-512.001587	586.239868
 235	-512.002075	582.622009
 236	-512.000671	579.028564
 237	-511.999634	575.460449
 238	-511.998322	571.917175
 239	-512.000732	568.396973
 240	-512.000183	564.903625
 241	-512.000488	561.432800
 242	-511.998322	557.986023
 243	-512.000305	554.558960
 244	-511.997192	551.157715
 245	-512.000305	547.781738
 246	-511.999451	544.424255
 247	-511.996765	541.084290
 248	-511.997528	537.771362
 249	-511.995270	534.476379
 250	-511.999878	531.197876
 251	-512.003784	527.955322
 252	-512.008301	524.722595
 253	-512.003174	521.503967
 254	-511.991302	518.321106
 255	-511.966705	515.139465
 256	-512.000000	512.000000
 257	-512.033752	508.872620
 258	-511.998657	505.746887
 259	-511.991211	502.664185
 260	-511.999481	499.593689
 261	-512.001465	496.531494
 262	-512.000305	493.495300
 263	-511.999115	490.463684
 264	-512.000916	487.461792
 265	-511.999451	484.475891
 266	-512.003235	481.509216
 267	-512.002991	478.558594
 268	-511.999268	475.620605
 269	-511.998718	472.705933
 270	-512.000305	469.802917
 271	-511.999298	466.919128
 272	-511.998779	464.050110
 273	-511.997131	461.197266
 274	-511.998932	458.357605
 275	-511.998901	455.536621
 276	-511.999420	452.731201
 277	-512.000732	449.941101
 278	-512.000854	447.164185
 279	-512.000366	444.400208
 280	-511.999786	441.656067
 281	-512.000366	438.920532
 282	-512.000366	436.203735
 283	-511.999756	433.500427
 284	-511.998962	430.810242
 285	-512.001953	428.134460
 286	-511.999847	425.470032
 287	-511.997345	422.824158
 288	-512.000000	420.186401
 289	-512.000732	417.562744
 290	-511.998840	414.955933
 291	-512.000732	412.362183
 292	-511.999756	409.775696
 293	-512.000122	407.206909
 294	-511.998749	404.648193
 295	-511.998657	402.102356
 296	-512.000610	399.569275
 297	-511.999664	397.046570
 298	-512.000183	394.537659
 299	-511.999756	392.040344
 300	-512.000793	389.554443
 301	-512.000366	387.079590
 302	-511.999451	384.616699
 303	-511.999664	382.163879
 304	-511.999451	379.724915
 305	-511.998962	377.296387
 306	-511.999695	374.875732
 307	-511.999023	372.470337
 308	-511.999634	370.072205
 309	-512.000610	367.687927
 310	-512.000977	365.311951
 311	-511.999207	362.946045
 312	-511.998474	360.591370
 313	-512.000000	358.245789
 314	-512.001282	355.911194
 315	-512.000244	353.586426
 316	-511.999969	351.270569
 317	-511.997559	348.966309
 318	-511.998596	346.671692
 319	-512.006714	344.381897
 320	-512.000488	342.107483
 321	-512.001038	339.847290
 322	-512.000366	337.578979
 323	-511.998810	335.329956
 324	-511.999146	333.093079
 325	-511.999390	330.861816
 326	-512.000000	328.640686
 327	-511.999176	326.425415
 328	-511.999512	324.219421
 329	-511.999390	322.023376
 330	-512.000366	319.835938
 331	-512.000854	317.656372
 332	-511.999878	315.484985
 333	-511.999268	313.321228
 334	-511.998596	311.167847
 335	-511.999451	309.019165
 336	-512.000488	306.881042
 337	-511.999390	304.750183
 338	-511.999603	302.625244
 339	-511.999847	300.510254
 340	-512.000854	298.402283
 341	-512.000732	296.301880
 342	-512.000488	294.209534
 343	-511.998932	292.123169
 344	-512.000244	290.045105
 345	-512.000000	287.971558
 346	-511.999573	285.908936
 347	-511.999786	283.852173
 348	-511.998871	281.802124
 349	-512.001221	279.758423
 350	-512.000122	277.721375
 351	-511.997864	275.694214
 352	-512.000488	273.670227
 353	-512.000244	271.651794
 354	-511.999054	269.643982
 355	-512.000244	267.641785
 356	-511.999756	265.642273
 357	-512.000732	263.653564
 358	-511.998871	261.669006
 359	-511.998505	259.691772
 360	-511.999969	257.718933
 361	-511.999176	255.753174
 362	-512.000488	253.794250
 363	-512.000000	251.840332
 364	-512.000305	249.892151
 365	-511.999908	247.948975
 366	-511.998627	246.013855
 367	-511.999207	244.081848
 368	-511.999084	242.158020
 369	-511.998230	240.239075
 370	-511.999420	238.323914
 371	-512.000122	236.416138
 372	-512.001404	234.513062
 373	-512.001343	232.615967
 374	-512.000061	230.722412
 375	-511.998627	228.835815
 376	-511.999786	226.952942
 377	-511.999268	225.078064
 378	-511.997375	223.205566
 379	-512.000122	221.341003
 380	-511.998016	219.478210
 381	-511.997223	217.614685
 382	-512.006042	215.764465
 383	-511.993713	213.921814
 384	-512.000000	212.077576
 385	-511.997223	210.233948
 386	-512.001709	208.411926
 387	-512.001343	206.581848
 388	-512.000244	204.751221
 389	-512.002625	202.931824
 390	-511.998901	201.115967
 391	-511.999695	199.306030
 392	-511.999237	197.500610
 393	-511.998627	195.697205
 394	-512.000366	193.900024
 395	-512.001343	192.106567
 396	-512.000732	190.317200
 397	-512.000061	188.529541
 398	-511.999176	186.747986
 399	-511.999329	184.968933
 400	-511.999481	183.195374
 401	-511.998840	181.426331
 402	-511.999115	179.659241
 403	-511.998657	177.898682
 404	-512.000977	176.139832
 405	-512.000244	174.385193
 406	-512.000732	172.633545
 407	-511.999451	170.885132
 408	-511.999237	169.142273
 409	-511.999329	167.400635
 410	-511.999786	165.663818
 411	-512.000977	163.931091
 412	-511.998688	162.201538
 413	-512.001099	160.474060
 414	-511.999969	158.749634
 415	-511.998657	157.031616
 416	-511.999786	155.313293
 417	-511.999573	153.597412
 418	-511.999054	151.889832
 419	-512.000305	150.182861
 420	-511.999390	148.477234
 421	-512.000671	146.775818
 422	-512.000061	145.077637
 423	-511.999146	143.382813
 424	-512.000610	141.690002
 425	-511.999390	139.998962
 426	-512.000122	138.312622
 427	-512.000793	136.629456
 428	-512.000244	134.947937
 429	-511.999695	133.269165
 430	-511.999451	131.593506
 431	-511.999817	129.918762
 432	-512.000732	128.249329
 433	-511.998962	126.581482
 434	-511.999420	124.914978
 435	-511.999390	123.253479
 436	-511.999451	121.591125
 437	-512.000488	119.933960
 438	-512.000671	118.277710
 439	-511.999268	116.625366
 440	-511.999146	114.973755
 441	-511.999207	113.324219
 442	-512.000732	111.677002
 443	-512.000000	110.032715
 444	-511.999237	108.390503
 445	-511.997528	106.751831
 446	-511.998718	105.114990
 447	-512.004761	103.473145
 448	-511.999359	101.843506
 449	-512.002563	100.215942
 450	-511.999451	98.579102
 451	-511.998474	96.951782
 452	-511.999084	95.327637
 453	-511.999054	93.703369
 454	-512.001404	92.081299
 455	-511.999786	90.459717
 456	-511.999481	88.839844
 457	-511.998413	87.223267
 458	-512.000183	85.607178
 459	-512.000488	83.994263
 460	-512.000244	82.381592
 461	-512.000000	80.770386
 462	-511.999207	79.162598
 463	-511.999847	77.553101
 464	-512.000916	75.947266
 465	-511.998138	74.344727
 466	-511.999695	72.740723
 467	-511.999298	71.137451
 468	-512.001221	69.537842
 469	-512.000488	67.937744
 470	-512.001404	66.340454
 471	-512.000122	64.744873
 472	-512.000061	63.148682
 473	-512.000061	61.554199
 474	-511.999268	59.961914
 475	-512.000977	58.369629
 476	-511.998627	56.779785
 477	-512.000488	55.188965
 478	-511.998932	53.599854
 479	-511.999878	52.016602
 480	-511.999481	50.426758
 481	-512.000305	48.840820
 482	-511.999908	47.256836
 483	-512.000488	45.674072
 484	-511.999298	44.091553
 485	-512.000122	42.508545
 486	-511.999512	40.926514
 487	-511.998322	39.349365
 488	-511.998230	37.768555
 489	-511.998779	36.187012
 490	-512.001648	34.611572
 491	-511.999817	33.033447
 492	-512.001343	31.457520
 493	-512.001099	29.879395
 494	-511.998108	28.304199
 495	-512.001099	26.729004
 496	-511.999237	25.154785
 497	-511.999725	23.577148
 498	-511.997192	22.006348
 499	-511.996979	20.429199
 500	-511.996521	18.854492
 501	-512.001465	17.284668
 502	-512.002625	15.711914
 503	-511.996613	14.145508
 504	-512.003906	12.564453
 505	-511.996185	10.999023
 506	-511.997192	9.419922
 507	-512.003784	7.847656
 508	-511.995239	6.287109
 509	-512.007263	4.724609
 510	-511.977509	3.152344
 511	-512.010010	1.554688
 512	-512.000000	0.000000
 513	-512.010010	-1.554688
 514	-512.019287	-3.156250
 515	-512.007324	-4.724609
 516	-511.995239	-6.287109
 517	-512.003784	-7.847656
 518	-511.997223	-9.419922
 519	-511.996185	-10.999023
 520	-512.003906	-12.564453
 521	-511.996613	-14.145508
 522	-512.002625	-15.711914
 523	-512.001465	-17.284668
 524	-512.003418	-18.854980
 525	-511.996979	-20.429199
 526	-511.997192	-22.006348
 527	-511.999725	-23.577148
 528	-511.999237	-25.154785
 529	-512.001099	-26.729004
 530	-511.998108	-28.304199
 531	-512.001099	-29.879395
 532	-512.001343	-31.457520
 533	-511.999817	-33.033447
 534	-512.001648	-34.611572
 535	-511.998779	-36.187012
 536	-511.998230	-37.768555
 537	-511.998322	-39.349365
 538	-511.999512	-40.926514
 539	-512.000122	-42.508545
 540	-511.999298	-44.091553
 541	-512.000244	-45.673828
 542	-511.999908	-47.256836
 543	-512.000305	-48.840820
 544	-511.999481	-50.426758
 545	-511.999878	-52.016602
 546	-511.998932	-53.599854
 547	-512.000305	-55.188477
 548	-511.998627	-56.779785
 549	-512.000977	-58.369629
 550	-511.999268	-59.961914
 551	-512.000061	-61.554199
 552	-512.000061	-63.148682
 553	-512.000122	-64.744873
 554	-512.001404	-66.340454
 555	-512.000488	-67.937744
 556	-512.001221	-69.537842
 557	-511.999298	-71.137451
 558	-511.999695	-72.740723
 559	-512.000366	-74.343384
 560	-512.000916	-75.947266
 561	-511.999847	-77.553101
 562	-511.999207	-79.162598
 563	-512.000000	-80.770386
 564	-512.000244	-82.381592
 565	-512.000488	-83.994263
 566	-512.000183	-85.607178
 567	-511.999054	-87.221680
 568	-511.999481	-88.839844
 569	-511.999908	-90.459473
 570	-512.001221	-92.080933
 571	-512.000366	-93.703857
 572	-511.999084	-95.327637
 573	-511.998474	-96.951782
 574	-511.999451	-98.579102
 575	-512.002563	-100.215942
 576	-511.999359	-101.843506
 577	-512.004761	-103.473145
 578	-511.998718	-105.114990
 579	-511.997528	-106.751831
 580	-511.999237	-108.390503
 581	-512.000000	-110.032715
 582	-512.001587	-111.677246
 583	-511.999207	-113.324219
 584	-511.999146	-114.973755
 585	-511.999115	-116.625244
 586	-512.000671	-118.277710
 587	-512.000488	-119.933960
 588	-511.999451	-121.591125
 589	-511.999390	-123.253479
 590	-511.999420	-124.914978
 591	-511.999969	-126.581970
 592	-512.000732	-128.249329
 593	-511.999817	-129.918762
 594	-511.999451	-131.593506
 595	-511.999695	-133.269165
 596	-512.000244	-134.947937
 597	-512.000793	-136.629456
 598	-512.000122	-138.312622
 599	-511.999390	-139.998962
 600	-512.000610	-141.690002
 601	-511.999146	-143.382813
 602	-512.000061	-145.077637
 603	-512.000671	-146.775818
 604	-511.999390	-148.477234
 605	-512.001343	-150.183044
 606	-511.999054	-151.889832
 607	-511.999573	-153.597412
 608	-511.999786	-155.313293
 609	-511.999359	-157.032104
 610	-511.999969	-158.749634
 611	-512.001953	-160.473206
 612	-511.998688	-162.201538
 613	-512.000977	-163.931091
 614	-511.999786	-165.663818
 615	-511.999329	-167.400635
 616	-511.999237	-169.142273
 617	-512.000122	-170.885681
 618	-512.000732	-172.633545
 619	-512.000244	-174.385193
 620	-512.000977	-176.139832
 621	-511.998657	-177.898682
 622	-511.999756	-179.659729
 623	-511.998840	-181.426331
 624	-511.999481	-183.195374
 625	-511.999329	-184.968933
 626	-511.999817	-186.748474
 627	-512.000061	-188.529541
 628	-512.000549	-190.316895
 629	-512.001343	-192.106567
 630	-512.000366	-193.900024
 631	-511.998627	-195.697205
 632	-511.999237	-197.500610
 633	-511.999695	-199.306030
 634	-511.998901	-201.115967
 635	-512.002625	-202.931824
 636	-512.000244	-204.751221
 637	-511.994843	-206.578735
 638	-512.001709	-208.411926
 639	-511.997070	-210.233582
 640	-512.000000	-212.077576
 641	-511.993561	-213.921448
 642	-512.006042	-215.764465
 643	-512.005066	-217.617859
 644	-511.998016	-219.478210
 645	-512.000122	-221.341003
 646	-511.997375	-223.205566
 647	-511.999268	-225.078064
 648	-511.999786	-226.952942
 649	-511.998627	-228.835815
 650	-512.000061	-230.722412
 651	-512.001343	-232.615967
 652	-512.001343	-234.512634
 653	-512.000122	-236.416138
 654	-511.999420	-238.323914
 655	-511.998749	-240.238708
 656	-511.999084	-242.158020
 657	-511.999207	-244.081848
 658	-511.999146	-246.013489
 659	-511.999908	-247.948975
 660	-512.000305	-249.892151
 661	-512.000000	-251.840332
 662	-512.000488	-253.794250
 663	-511.999695	-255.752747
 664	-511.999969	-257.718933
 665	-511.998505	-259.691772
 666	-511.998871	-261.669006
 667	-512.000732	-263.653564
 668	-511.999756	-265.642273
 669	-512.000427	-267.641907
 670	-511.999054	-269.643982
 671	-512.000244	-271.651794
 672	-512.000488	-273.670227
 673	-511.997864	-275.694214
 674	-512.000122	-277.721375
 675	-512.001648	-279.757629
 676	-511.998871	-281.802124
 677	-511.999786	-283.852173
 678	-511.999573	-285.908936
 679	-512.000000	-287.971558
 680	-512.000244	-290.045105
 681	-511.998932	-292.123169
 682	-512.000488	-294.209534
 683	-512.000732	-296.301880
 684	-512.000854	-298.402283
 685	-511.999847	-300.510254
 686	-511.999603	-302.625244
 687	-511.999390	-304.750183
 688	-512.000488	-306.881042
 689	-511.999969	-309.018860
 690	-511.998596	-311.167847
 691	-511.999268	-313.321228
 692	-511.999878	-315.484985
 693	-512.000854	-317.656372
 694	-512.000366	-319.835938
 695	-511.999451	-322.022705
 696	-511.999512	-324.219421
 697	-511.999176	-326.425415
 698	-512.000427	-328.640503
 699	-511.999390	-330.861816
 700	-511.999146	-333.093079
 701	-511.998810	-335.329956
 702	-512.000366	-337.578979
 703	-512.001038	-339.847290
 704	-512.000488	-342.107483
 705	-512.006714	-344.381897
 706	-511.998596	-346.671692
 707	-511.997559	-348.966309
 708	-511.999969	-351.270569
 709	-512.000977	-353.586731
 710	-512.001709	-355.911194
 711	-511.999115	-358.245544
 712	-511.998474	-360.591370
 713	-511.998352	-362.945801
 714	-512.000977	-365.311951
 715	-512.000610	-367.687927
 716	-511.999634	-370.072205
 717	-511.999023	-372.470337
 718	-511.999695	-374.875732
 719	-511.998962	-377.296387
 720	-511.999451	-379.724915
 721	-512.000183	-382.163696
 722	-511.999451	-384.616699
 723	-512.000366	-387.079590
 724	-512.000793	-389.554443
 725	-511.999756	-392.040344
 726	-512.000183	-394.537659
 727	-511.999664	-397.046570
 728	-512.000610	-399.569275
 729	-511.998657	-402.102356
 730	-511.998749	-404.648193
 731	-512.000122	-407.206909
 732	-511.999756	-409.775696
 733	-511.999817	-412.361511
 734	-511.998840	-414.955933
 735	-512.000732	-417.562744
 736	-512.000000	-420.186401
 737	-511.997345	-422.824158
 738	-511.999847	-425.470032
 739	-512.002441	-428.134338
 740	-511.998962	-430.810242
 741	-511.999756	-433.500427
 742	-512.000366	-436.203735
 743	-512.000366	-438.920532
 744	-512.000305	-441.656006
 745	-512.000366	-444.400208
 746	-512.000854	-447.164185
 747	-512.000732	-449.941101
 748	-511.999420	-452.731201
 749	-511.998901	-455.536621
 750	-511.998932	-458.357605
 751	-511.997131	-461.197266
 752	-511.998779	-464.050110
 753	-511.999298	-466.919128
 754	-512.000305	-469.802917
 755	-511.998718	-472.705933
 756	-511.999268	-475.620605
 757	-512.002991	-478.558594
 758	-512.003235	-481.509216
 759	-511.999451	-484.475891
 760	-512.000916	-487.461792
 761	-511.999115	-490.463684
 762	-511.993164	-493.488892
 763	-512.001465	-496.531494
 764	-511.999481	-499.593689
 765	-511.991180	-502.664124
 766	-511.999176	-505.746887
 767	-511.988312	-508.834778
 768	-512.000000	-512.000000
 769	-512.004822	-515.185120
 770	-511.991821	-518.321106
 771	-512.003235	-521.504028
 772	-512.008301	-524.722595
 773	-512.003784	-527.955322
 774	-512.006531	-531.205261
 775	-511.995270	-534.476379
 776	-511.997528	-537.771362
 777	-511.996765	-541.084290
 778	-511.999451	-544.424255
 779	-512.000305	-547.781738
 780	-511.997192	-551.157715
 781	-512.000305	-554.558960
 782	-511.998322	-557.986023
 783	-512.000488	-561.432800
 784	-512.000183	-564.903625
 785	-512.000732	-568.396973
 786	-511.998322	-571.917175
 787	-511.999634	-575.460449
 788	-512.000671	-579.028564
 789	-512.002075	-582.622009
 790	-512.001587	-586.239868
 791	-511.999023	-589.881653
 792	-512.002014	-593.550598
 793	-511.998077	-597.245728
 794	-512.000122	-600.966919
 795	-512.000610	-604.714783
 796	-512.000000	-608.489929
 797	-512.000488	-612.296326
 798	-511.998322	-616.125305
 799	-512.001526	-619.982361
 800	-511.998718	-623.873413
 801	-511.996735	-627.792725
 802	-511.999634	-631.736938
 803	-512.002441	-635.716675
 804	-511.998535	-639.723206
 805	-512.001221	-643.762329
 806	-512.000122	-647.830444
 807	-512.000183	-651.932312
 808	-512.000854	-656.067932
 809	-511.999237	-660.233582
 810	-512.000305	-664.433533
 811	-512.000488	-668.665588
 812	-512.000427	-672.934448
 813	-511.999786	-677.234863
 814	-511.999329	-681.571167
 815	-511.998444	-685.943542
 816	-512.000122	-690.351501
 817	-512.000977	-694.795654
 818	-511.997681	-699.278809
 819	-512.000549	-703.797974
 820	-511.998840	-708.356750
 821	-512.000854	-712.955017
 822	-512.000977	-717.591614
 823	-512.000305	-722.265503
 824	-512.000488	-726.982117
 825	-511.999634	-731.742737
 826	-511.999817	-736.544983
 827	-512.000488	-741.386475
 828	-511.998505	-746.271790
 829	-512.000244	-751.198242
 830	-512.001892	-756.174133
 831	-511.996735	-761.205750
 832	-511.999481	-766.262634
 833	-512.011047	-771.376221
 834	-511.995667	-776.535400
 835	-511.995941	-781.741089
 836	-512.000427	-786.998962
 837	-512.000732	-792.306641
 838	-512.002686	-797.665955
 839	-511.999664	-803.073242
 840	-511.998657	-808.535461
 841	-511.998901	-814.050354
 842	-512.000244	-819.620239
 843	-512.000122	-825.244873
 844	-512.000061	-830.922852
 845	-511.998474	-836.659241
 846	-512.000916	-842.452393
 847	-511.998657	-848.307129
 848	-512.000488	-854.221497
 849	-512.000854	-860.192932
 850	-511.998138	-866.229492
 851	-511.999298	-872.328125
 852	-511.999634	-878.492493
 853	-512.000244	-884.720947
 854	-512.001221	-891.014099
 855	-512.000244	-897.373657
 856	-512.000732	-903.807190
 857	-511.997162	-910.307251
 858	-512.000183	-916.878906
 859	-512.000977	-923.524048
 860	-512.000122	-930.240967
 861	-511.999664	-937.039429
 862	-511.998138	-943.907532
 863	-512.002869	-950.852173
 864	-512.000488	-957.885193
 865	-511.996979	-964.995178
 866	-512.000854	-972.185120
 867	-512.003174	-979.464172
 868	-511.997192	-986.825012
 869	-512.001221	-994.277466
 870	-512.000366	-1001.813416
 871	-512.000854	-1009.443237
 872	-511.998932	-1017.168762
 873	-511.999725	-1024.986572
 874	-512.001099	-1032.903076
 875	-512.000366	-1040.915649
 876	-512.000916	-1049.030762
 877	-511.997589	-1057.245361
 878	-512.000854	-1065.565186
 879	-511.998474	-1073.993652
 880	-512.000916	-1082.530762
 881	-512.001465	-1091.179199
 882	-511.998505	-1099.944336
 883	-512.000610	-1108.823608
 884	-511.999207	-1117.825073
 885	-512.000366	-1126.944336
 886	-511.998779	-1136.184814
 887	-511.999237	-1145.551025
 888	-511.997772	-1155.053223
 889	-512.001343	-1164.683838
 890	-512.001160	-1174.446777
 891	-512.006348	-1184.359375
 892	-512.003784	-1194.401855
 893	-511.989105	-1204.592529
 894	-511.992920	-1214.951904
 895	-512.004639	-1225.415527
 896	-512.000000	-1236.077637
 897	-511.986420	-1246.876221
 898	-512.014893	-1257.857178
 899	-512.011719	-1268.992432
 900	-511.994781	-1280.293945
 901	-511.996277	-1291.780273
 902	-511.995483	-1303.431396
 903	-511.996948	-1315.278076
 904	-512.001099	-1327.307861
 905	-511.998016	-1339.531494
 906	-512.000977	-1351.957153
 907	-512.001831	-1364.586304
 908	-512.003296	-1377.418457
 909	-512.000183	-1390.463379
 910	-512.000854	-1403.727783
 911	-511.997314	-1417.219482
 912	-511.997955	-1430.942139
 913	-512.000427	-1444.900146
 914	-511.997955	-1459.105713
 915	-512.001587	-1473.559570
 916	-512.000732	-1488.275635
 917	-512.000366	-1503.252197
 918	-512.000122	-1518.502441
 919	-511.999207	-1534.027466
 920	-512.000977	-1549.845215
 921	-511.996033	-1565.958252
 922	-511.997894	-1582.377319
 923	-512.000977	-1599.114258
 924	-512.002319	-1616.165771
 925	-511.998505	-1633.563965
 926	-511.997040	-1651.293213
 927	-512.005127	-1669.379883
 928	-511.999176	-1687.838623
 929	-511.991760	-1706.668213
 930	-512.001831	-1725.887695
 931	-512.005066	-1745.514771
 932	-511.997925	-1765.548096
 933	-511.999817	-1786.016357
 934	-512.000061	-1806.923340
 935	-512.002686	-1828.287598
 936	-512.000366	-1850.133057
 937	-511.996887	-1872.458008
 938	-511.999146	-1895.297607
 939	-512.001648	-1918.657715
 940	-512.001221	-1942.562256
